,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
denovo14,0.0,0.0,0.06460206460206461,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.00028153153153153153,0.0,0.0,0.0,0.0,0.0,0.11238163301768805,0.0,0.0,0.0007293946024799417,0.0,0.09975062344139651,0.0017031630170316302,0.0,0.0001764602082230457,0.0,0.0,0.0,0.0,0.0,0.0,0.0004830917874396135,0.0,0.0,0.0,0.0004065867046147591,0.0,0.0,0.0,0.00019920318725099602,0.0,0.1032020271826768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002151462994836489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.006512729425695678,0.0,0.0,0.0004075810067250866,0.1371308016877637,0.0,0.00487012987012987,0.0,0.0008600917431192661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849201655824956,0.0,0.0,0.05038103302286198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03374233128834356,0.028428428428428427,0.0,0.0019860973187686196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo1336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017866714311238162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.492168960607498e-05,0.0,0.0,0.0,0.0,0.00019821605550049553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002208968411751712,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0,0.0003136762860727729,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.0,0.00042918454935622315,0.00023191094619666049,0.00018989745537409798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004488330341113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156737998843262,0.0,0.0,0.0008045052292839903,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004957858205255329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899559039686428,0.0,0.0004887585532746823,0.0,0.0,0.0,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0,0.0,0.0005494505494505495,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004391743522178305,0.0,0.0,0.0,0.0002002002002002002,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo777,0.0009272137227630969,0.0,0.0,0.0008898776418242492,0.0,0.0,0.0019075879610004239,0.0,0.0,0.0,0.0008616975441619991,0.00020161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007293946024799417,0.0,0.0,0.0,0.0,0.0,0.0,0.0004959087527894868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013265112753458404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015213753232922562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013481631277384564,0.0,0.0,0.0,0.0012605798667386999,0.0,0.0002231644722160232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002037905033625433,0.0,0.0,0.0,0.0,0.0,0.0,0.0007407407407407407,0.00028328611898016995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004982561036372695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006815471119441132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030184123151222455,0.0,0.000246669955599408
denovo824,0.0004636068613815484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021542438604049978,0.0006048387096774194,0.0,0.0,0.0,0.0004386926957666155,0.0,0.0,0.0008408071748878924,0.0,0.0,0.0,0.0,0.0007293946024799417,0.0005467468562055768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005714285714285715,0.0007246376811594203,0.00022686025408348456,0.0005695301376364499,0.0,0.0,0.00037900322152738296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006085501293169025,0.0,0.00037023324694557573,0.0,0.0,0.0,0.0,0.0,0.0002208968411751712,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0,0.0,0.00014040999719180006,0.0,0.0,0.0,0.0,0.0,0.0004075810067250866,0.0,0.0,0.0,0.0,0.0008600917431192661,0.0,0.00037037037037037035,0.0008498583569405099,0.0,0.0007033997655334115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005047955577990914,0.0,0.0008760402978537013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005402485143165856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011098779134295228,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001703867779860283,0.0005958291956305859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007168458781362007,0.000246669955599408
denovo826,0.0,0.0,0.0,0.0002224694104560623,0.0,0.0,0.000211954217888936,0.0,0.0,0.0,0.00043084877208099956,0.00020161290322580645,0.0,0.0,0.0,0.0004386926957666155,0.00019638648860958367,0.0,0.0002802690582959641,0.0,0.0,0.0,0.0,0.0004862630683199611,0.00018224895206852561,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0,0.0,0.0004830917874396135,0.0013611615245009074,0.0009492168960607499,0.0,0.0,0.0005685048322910744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005553498704183636,0.0,0.0,0.0,0.0005125576627370579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003601656762110571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.0,0.0,0.00023191094619666049,0.0,0.0005733944954128441,0.0,0.0011111111111111111,0.00028328611898016995,0.0002676659528907923,0.0007033997655334115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001314060446780552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010804970286331713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019860973187686197,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0007168458781362007,0.000493339911198816
denovo820,0.0,0.0,0.0,0.0,0.0,0.0,0.000847816871555744,0.0,0.0,0.0,0.00021542438604049978,0.0004032258064516129,0.0,0.0,0.0,0.0004386926957666155,0.000589159465828751,0.0,0.0002802690582959641,0.0,0.0,0.0,0.0,0.0007293946024799417,0.000911244760342628,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.00021486892995272884,0.0,0.0,0.0,0.0007246376811594203,0.00022686025408348456,0.00028476506881822496,0.0,0.0,0.00018950161076369148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006085501293169025,0.0,0.0007404664938911515,0.0,0.0,0.0,0.0005125576627370579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025608194622279127,0.0011111111111111111,0.0008498583569405099,0.0010706638115631692,0.00023446658851113716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017520805957074025,0.0,0.0,0.0,0.0,0.000725689404934688,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005402485143165856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013374944271065537,0.0,0.000777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019860973187686197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001075268817204301,0.0
denovo823,0.0006954102920723226,0.0,0.0,0.0,0.0,0.0,0.000211954217888936,0.0,0.0006527415143603133,0.0,0.00021542438604049978,0.00020161290322580645,0.0,0.0,0.0,0.0,0.00019638648860958367,0.0,0.0002802690582959641,0.0,0.0,0.0,0.0,0.0007293946024799417,0.0007289958082741025,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0,0.0,0.00024154589371980676,0.00045372050816696913,0.0005695301376364499,0.0,0.0,0.0007580064430547659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030427506465845124,0.0,0.0007404664938911515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011595547309833025,0.0,0.0,0.00025608194622279127,0.00037037037037037035,0.0016997167138810198,0.0,0.001406799531066823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035523978685612787,0.0,0.0,0.0,0.0,0.0008760402978537013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010804970286331713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019860973187686197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014336917562724014,0.0
denovo1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002378686964795433,0.00028571428571428574,0.0,0.0,9.492168960607498e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004417936823503424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002231644722160232,0.0,0.0002808199943836001,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.0,0.00042918454935622315,0.00023191094619666049,0.00018989745537409798,0.0,0.0,0.0,0.0,0.0002676659528907923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042037186742118,0.0,0.0,0.0,0.0005494505494505495,0.0005370569280343716,0.0,0.0,0.000423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0004391743522178305,0.0,0.0,0.0,0.0002002002002002002,0.0,0.0,0.0,0.00022331397945511388,0.0,0.0,0.00021696680407897592,0.0005789270551910459,0.0,0.0,0.0,0.0
denovo160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026767438198708866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018703241895261845,0.0,0.0006724949562878278,0.0017866714311238164,0.0002542588354945334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017445917655268666,0.0,0.0007968127490039841,0.0,0.001612531674729325,0.0031178549158179174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007020499859590003,0.0,0.0,0.0,0.0,0.0,0.0,0.0003835826620636747,0.0,0.0,0.0007595898214963919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042265426880811494,0.0,0.0,0.0,0.0,0.0013693940431359123,0.0010346611484738748,0.0,0.001002004008016032,0.0,0.0,0.0,0.0,0.0011862396204033216,0.0010944910616563297,0.0,0.0,0.0002843332385555871,0.0,0.0,0.0,0.0002947678703021371,0.0,0.0,0.00129926375054136,0.00041893590280687055,0.0,0.000392156862745098,0.00041736227045075126,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0009876543209876543,0.0,0.0,0.0,0.0004965243296921549,0.0,0.0,0.0008869179600886918,0.0,0.0008316008316008316,0.0,0.0017905102954341987,0.0,0.0017738359201773836,0.0,0.0016025641025641025,0.0,0.0,0.0,0.0,0.000846740050804403,0.0004887585532746823,0.0,0.0,0.0,0.0,0.0,0.0,0.0008084074373484236,0.0,0.0032552083333333335,0.0014357501794687725,0.0,0.0,0.0012903225806451613,0.0007971303308090873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004004004004004004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0004757373929590866,0.0,0.00024154589371980676,0.0,0.0,0.0,0.0,0.0,0.0,0.00039643211100099106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0002231644722160232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075810067250866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034234851078397807,0.0,0.0,0.0,0.0,0.0009474182851729038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022026431718061676,0.0,0.001899335232668566,0.0,0.0,0.0,0.0,0.0008378718056137411,0.0,0.000392156862745098,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018170805572380376,0.0,0.0,0.0,0.0,0.0,0.0,0.0005494505494505495,0.0,0.0,0.0,0.0,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0004522840343735866,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.00041245617653124357,0.0,0.00021748586341887777,0.0,0.0,0.00019297568506368199,0.0,0.0,0.0,0.0
denovo1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006374840628984276,0.0,0.00021934634788330776,0.00039277297721916735,0.0003117206982543641,0.0,0.0004483299708585519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019821605550049553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281135788585887,0.0,0.0,0.0004417936823503424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003601656762110571,0.0,0.0004463289444320464,0.0,0.0,0.0,0.0,0.0002960331557134399,0.0,0.0,0.0,0.0,0.0006437768240343348,0.00046382189239332097,0.0,0.0,0.0,0.0,0.0,0.0005353319057815846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014477017734346724,0.0004748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010741138560687433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005515719801434088,0.0,0.0004391743522178305,0.0,0.0,0.0,0.0,0.0,0.0,0.00020622808826562179,0.00044662795891022776,0.0,0.0,0.0,0.00019297568506368199,0.0,0.0,0.0007168458781362007,0.0
denovo1553,0.0,0.0,0.0,0.0,0.0,0.0,0.000211954217888936,0.0,0.00032637075718015666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021934634788330776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036449790413705123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002378686964795433,0.0,0.0,0.00022686025408348456,0.00018984337921214997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003370407819346141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028669724770642203,0.0,0.00037037037037037035,0.0005665722379603399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004930966469428008,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004380201489268506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008869179600886918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005370569280343716,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001703867779860283,0.0009930486593843098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035842293906810036,0.0
denovo213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001574555188159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001965338574236198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004157139887757223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033145508783559825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002808199943836001,0.0,0.0,0.0002960331557134399,0.0,0.0,0.0,0.0,0.0,0.0,0.0009494872768704899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002396439575487847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002843332385555871,0.0,0.0,0.0,0.0010316875460574797,0.0,0.0,0.00043308791684711995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0009955201592832255,0.0,0.0,0.0,0.0,0.0004965243296921549,0.0,0.0,0.0004434589800443459,0.0,0.0004158004158004158,0.0,0.0,0.0,0.0008869179600886918,0.0,0.0005341880341880342,0.0,0.0,0.0,0.0,0.000846740050804403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013020833333333333,0.0007178750897343862,0.0,0.0,0.0006451612903225806,0.0005978477481068154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022217285047767163,0.0,0.0,0.0,0.0,0.0,0.0
denovo216,0.0,0.0,0.0,0.0,0.0,0.00022716946842344388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008445945945945946,0.0,0.0,0.0,0.0,0.0,0.01089869572985528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004959087527894868,0.0,0.0,0.0,0.0,0.00024154589371980676,0.0,0.00816326530612245,0.0,0.0,0.0,0.00017445917655268666,0.0,0.0,0.0014058106841611997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752612066059993,0.03313253012048193,0.0,0.003929273084479371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002960331557134399,0.0,0.0032530904359141183,0.0,0.00019179133103183735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002244165170556553,0.0,0.0,0.0,0.0,0.0,0.0020540910647038686,0.0,0.0,0.0,0.002313475997686524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021314387211367673,0.000392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002365464222353637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001001001001001,0.0,0.0,0.0,0.0,0.02718573292735972,0.0,0.0019527012367107832,0.0,0.0,0.004527618472683369,0.0,0.0
denovo219,0.0,0.00025680534155110427,0.0,0.0,0.0,0.0,0.0,0.002834199338686821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003117206982543641,0.0,0.00022416498542927594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004297378599054577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018428933425478,0.0016628559551028891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006629101756711965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005616399887672002,0.0,0.0002613012803762738,0.0,0.0,0.0,0.0,0.0009589566551591868,0.0,0.0,0.00037979491074819596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042265426880811494,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014738393515106854,0.0004957858205255329,0.0016070711128967456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0004965243296921549,0.0,0.0,0.0026607538802660754,0.0,0.0012474012474012475,0.0009871668311944718,0.0,0.0,0.0026607538802660754,0.0,0.0,0.00046468401486988845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007936507936507937,0.0,0.0,0.0032552083333333335,0.0007178750897343862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004004004004004004,0.0,0.0,0.0,0.00022331397945511388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
